sentence	entity_01	entity_02	label
구 의 명칭 은 1232 년 고려 - 몽골 전쟁 당시 고려 의 승려 김윤후 가 몽골 제국 의 장군 살리타 를 저격 했 던 장소 인 처인성 ( 處仁城 ) , 즉 처인현 ( 處仁縣 ) 에서 따와 명명 하 였 다 . 	김윤후	고려	19
 빌리 조엘 은 미국 뉴욕 롱 아일랜드 에서 태어나 14 세 때 부터 록 밴드 활동 을 했 으며 , 1971 년 부터 솔 로 가수 로 활동 하 기 시작 했 다 . 	빌리 조엘	뉴욕	19
 스티비 원더 는 1950 년 미시간 주 새기노 ( 미시간 주 ) 에서 칼빈 주드킨스 와 룰라 매 하더웨이 의 여섯 아이 중 셋째 로 태어났 다 . 	스티비 원더	미시간 주	19
897 년 음력 6 월 1 일 , 효공왕 은 왕위 에 올랐 지만 신라 는 후삼국 시대 로 돌입 하 였 고 , 그 중 에서 도 완산 에서 세력 을 늘리 고 있 던 후백제 의 견훤 이나 후고구려 의 궁예 등 의 세력 이 급격 하 게 영토 를 빼앗 아 가 고 있 었 다 . 	견훤	신라	19
영화 에서 는 스코틀랜드 배우 로비 콜트레인 이 해그리드 역 을 맡 았 다 . 	로비 콜트레인	스코틀랜드	19
천녀 유혼 ( , 번역 : 아름다운 소녀 망령 ) 은 1987 년 개봉 한 홍콩 영화 로 제작자 는 서극 이 며 , 영화 감독 은 정소동 , 주연 은 장국영 , 왕조현 , 우마 이 다 . 	장국영	홍콩	19
천녀 유혼 ( , 번역 : 아름다운 소녀 망령 ) 은 1987 년 개봉 한 홍콩 영화 로 제작자 는 서극 이 며 , 영화 감독 은 정소동 , 주연 은 장국영 , 왕조현 , 우마 이 다 . 	정소동	홍콩	19
비문 이 지어 진 것 은 조선 조선 숙종 ( 肅宗 ) 12 년 ( 1686 년 ) 으로 , 당시 예조 판서 이민서 ( 1633 ～ 1688 ) 는 비문 에서 스스로 어릴 적 부터 노량 의 전적지 를 돌 며 이순신 의 사람됨 을 그려 보 곤 하 였 으며 , 울돌목 이 있 는 남쪽 지방 의 사람 들 이 당시 울돌목 에서 의 승리 와 이순신 의 행적 을 추모 하 는 비석 을 세우 고자 비문 을 요청 하 여 그 글 을 짓 게 되 었 다고 밝히 고 있 다 . 	조선 숙종	조선	19
 마테오 리치 는 1552 년 교회 국가  마체라타 ( 현재 는 이탈리아 영토 ) 에서 태어났 는데 , 현재 도 마체라타 대학교 본관 에 는 중국 사대부 모자 를 쓴 조각상 이 전시 되 어 있 다 . 	마테오 리치	마체라타	19
 마테오 리치 는 1552 년  교회국가 마체라타 ( 현재 는 이탈리아 영토 ) 에서 태어났 는데 , 현재 도 마체라타 대학교 본관 에 는 중국 사대부 모자 를 쓴 조각상 이 전시 되 어 있 다 . 	마테오 리치	교회국가	19
또한 로키 는 요툰헤임 출신 의 여성 요툰 앙그르보다 와 의 사이 에서 늑대 펜리르 , 뱀 요르문간드 , 여성 무언가 인 헬 3 남매 를 낳 았 다 . 	로키	요툰헤임	19
토르 , 로키 와 두 아이 는 계속 동쪽 으로 가 서 요툰헤임 의 광활 한 숲 에 도달 한 다 . 	로키	요툰헤임	19
우평숙 ( ? ~ ? ) 은 조선 조선 숙종 때 의 명창 이 다 . 	조선 숙종	조선	19
1986 년 FIFA 월드컵 이 끝나 고 , 잉글랜드 최다 득점자 인 게리 리네커 와 골키퍼 안도니 수비사레타 가 영입 되 었 다 . 	게리 리네커	잉글랜드	19
 조선 조선 철종 임금 의 이야기 를 모티브 로 평범 한 짜장면 배달원 이 었 던 이후 가 엉겁결에 궁 에 입궁 하 며 벌어지 는 이야기 를 다루 고 있 다 . 	조선 철종	조선	19
 마에다 아키 ( , 1985 년 7 월 11 일 ~ ) 는 도쿄 도 출신 일본 의 배우 이 다 . 	마에다 아키	도쿄 도	19
아버지 공손강 은 할아버지  공손탁 에 이어 요동군 태수 로서 독자 세력 을 영위 하 였 다 . 	공손탁	요동군	19
여남 태수 전예 가 청주 에서 서해 를 건너 고 유주 자사 왕웅 이 육로 로 진공 하 려다 성과 없이 돌아갔 다 . 	전예	유주	19
189 년 ( 중평 6 년 ) 같 은 군 사람 서영 이 동탁 의 중랑장 이 었 는데 공손탁 을 요동군 태수 로 추천 하 였 다 . 	공손탁	요동군	19
낭야무왕 사마주 ( 琅耶武王 司馬伷 , 227 년 ~ 283 년 ) 는 중국 서진 ( 西晉 ) 의 황족 이 며 사마의 ( 司馬懿 ) 의 4 남 이 다 . 	사마의	중국	19
1893 년 에 충청북도 옥천군 능월리 에서 대 지주 육용필 의 자식 5 남매 중 막내 로 태어난 육종관 은 형 들 이 출향 하 여 출세 하 자 , 자신 은 고향 에 남 아 집안 의 재산 을 관리 했 다 . 	육종관	옥천군	19
 현인 은 1919 년 12 월 14 일 에 부산광역시 에서 아버지 현명근 과 어머니 오봉식 의 2 남 1 녀 중 장남 으로 태어났 다 . 	현인	부산광역시	19
1950 년대 초 현인 은 부산광역시 에서 활발 한 공연 활동 을 벌였 다 . 	현인	부산광역시	19
이순신 은 조선 조선 태종 의 장남 양녕대군 의 후손 으로 , 1553 년 ( 명종 8 ) 12 월 27 일 양녕대군 의 다섯 번 째 서 자 장평도정 ( 長平都正 ) 의 4 대손 순충 보조 공신 ( 純忠補祚功臣 ) 증직 숭정 대부 의정부 좌찬성 겸 판 의금부 사 완원군 ( 完原君 ) 이진 ( 李眞 ) 과 안동김 씨 성균관 진사 김구수 ( 金龜壽 ) 의 딸 인 정경부인 김 씨 의 다섯째 아들 로 경기도 시흥군 서면 일직리 에서 태어났 다 . 	양녕대군	조선	19
이순신 은 조선 조선 태종 의 장남 양녕대군 의 후손 으로 , 1553 년 ( 명종 8 ) 12 월 27 일  양녕대군 의 다섯 번 째 서 자 장평도정 ( 長平都正 ) 의 4 대손 순충 보조 공신 ( 純忠補祚功臣 ) 증직 숭정 대부 의정부 좌찬성 겸 판 의금부 사 완원군 ( 完原君 ) 이진 ( 李眞 ) 과 안동김 씨 성균관 진사 김구수 ( 金龜壽 ) 의 딸 인 정경부인 김 씨 의 다섯째 아들 로 경기도 시흥군 서면 일직리 에서 태어났 다 . 	양녕대군	조선	19
임진왜란 이 끝나 자 명나라 제독 진린 에 의해 충무공 이순신 의 뒤 를 이을 통제사 로 천거 받 았 다 . 	진린	명나라	19
 김건모 는 부산직할시 ( 現 부산광역시 ) 에서 태어나 서울특별시 영등포구 ( 現 강서구 ) 화곡동 에서 성장 하 였 다 . 	김건모	부산광역시	19
이후 요나라 , 금나라 , 원나라 에 속했 었 으며 , 1800 년 청나라 황제 인 가경제 는 이퉁 강 의 동쪽 기슭 에 있 던 작 은 마을 을 창춘 이 라 이름 지었 다 . 	가경제	청나라	19
 최종현 은 1929 년 11 월 21 일 에 경기도  수원시 수원읍 평동 에서 수원 부 평동 ( 坪洞 ) 벌말 부락 에서 기업 인 최학배 ( 崔學培 ) 와 그 의 부인 이동대 ( 李同大 ) 의 4 남 4 녀 중 차남 으로 태어났 다 . 	최종현	수원시	19
 최종현 은 1929 년 11 월 21 일 에 경기도 수원시 수원읍 평동 에서 수원 부 평동 ( 坪洞 ) 벌말 부락 에서 기업 인 최학배 ( 崔學培 ) 와 그 의 부인 이동대 ( 李同大 ) 의 4 남 4 녀 중 차남 으로 태어났 다 . 	최종현	경기도	19
특히 닐 암스트롱 의 고향 인 오하이오 주 를 중심 으로 암스트롱 의 국장 거행 을 버락 오바마 대통령 에게 요청 하 자는 목소리 를 높였 다 . 	닐 암스트롱	오하이오 주	19
 피렌체 근교 의 끌레 디 베스피자노 에서 탄생 했 으며 피렌체 에서 당대 의 유명 한 화가 인 치마부에 에게서 미술 을 배웠 다 . 	치마부에	피렌체	19
 지아드 파자 ( Ziad Youssef Fazah 1954 년 6 월 10 일 ~ ) 는 라이베리아  몬로비아 태생 의 세계 최고 의 다언어 구사자 로 알려 진 인물 이 다 . 	지아드 파자	몬로비아	19
중국 의 형벌 제도 를 도입 한 조선 에서 도 능지 형 이 집행 되 었 으며 특히 조선 태종 , 조선 세조 , 조선 연산군 , 조선 광해군 때 에 이 형벌 이 많이 행해 졌 다 . 	조선 광해군	조선	19
중국 의 형벌 제도 를 도입 한 조선 에서 도 능지 형 이 집행 되 었 으며 특히 조선 태종 , 조선 세조 , 조선 연산군 , 조선 광해군 때 에 이 형벌 이 많이 행해 졌 다 . 	조선 연산군	조선	19
중국 의 형벌 제도 를 도입 한 조선 에서 도 능지 형 이 집행 되 었 으며 특히 조선 태종 , 조선 세조 , 조선 연산군 , 조선 광해군 때 에 이 형벌 이 많이 행해 졌 다 . 	조선 세조	조선	19
순친왕 재풍 ( 醇親王 載灃 , 1883 년 2 월 12 일 ~ 1951 년 2 월 3 일 ) 은 청나라 의 황족 이 자 혁현 ( 醇賢親王 奕譞 ) 의 다섯째 아들 ( 서자 ) 이 다 . 	혁현	청나라	19
 조선 시대 후기 의 김정희 는 경주 김 씨 의 족보 상 그 의 아들 로 등재 된 성한왕 과 그 를 동일 인물 로 추정 했 다 . 	김정희	조선	19
 미즈키 나나 ( , 1980 년 1 월 21 일 ~ ) 는 일본 에히메 현  니이하마 시 ( 新居浜市 ) 출신 의 여자 성우 , 가수 , 배우 이 다 . 	미즈키 나나	니이하마 시	19
 후쿠시마 마사노리 : 이마지 ( 今治 ) 11 만 석 ( 유즈키 성 ) , 1587 년 ∼ 1595 년 ( 오와리 국 기요스 성 에 24 만 석 으로 옮겨 봉해 짐 ) 	후쿠시마 마사노리	오와리 국	19
 리키마루 노리코 ( , 1976 년 1 월 20 일 ~ ) 는 일본 의 여자 성우 및 나레이터 로 도쿄 도 출신 이 다 . 	리키마루 노리코	도쿄 도	19
현재 까지 ' 도쿄 천도 ' 자체 는 일본 법령 에 의해 명시 되 어 있 지 않 으며 일본 에서 는 도쿄 를 수도 로 직접 정한 법령 또한 존재 하 지 않 으나 간토 대 지진 직후 인 1923 년 9 월 12 일 에 발표 된 다이쇼 천황 의 칙어 중 에 ' 도쿄 는 제국 ( 일본 제국 ) 의 수도 로 하 고 ' ( ) 라는 문헌 이 남 아 있 다 . 	다이쇼 천황	도쿄	19
 에미 뇌터 는 독일 바이에른 주  에를랑겐 에서 유대인 가족 에게 태어났 다 . 	에미 뇌터	에를랑겐	19
일제 강점기 1934 년 1 월 1 일 에 평안남도 순천시 ( 順川 ) 에서 조선총독부 고급 관리 인 아버지 전봉덕 ( 田鳳德 ) 슬하 의 1 남 7 녀 중 장녀 로 태어났 다 . 	전봉덕	평안남도	19
본래 ' 해안 ( 解顔 ) ' 이 란 지명 은 신라 말기 , 후백제 의 견훤 과 맞붙 었 던 공산 동수 전투 에서 패전 해 , 신숭겸 등 의 부하 들 을 잃 고 도망쳤 던 고려 의 왕건 이 어느 정도 피신 을 한 뒤 창백 해 졌 던 얼굴 ( 顔 ) 이 본래 모습 으로 풀어졌 다 ( 解 ) 는 것 에서 유래 하 였 다 . 	견훤	신라	19
반야월 ( 半夜月 ) 은 신라 말기 , 후백제 의 견훤 과 맞붙 었 던 공산 동수 전투 에서 패전 해 , 신숭겸 등 의 부하 들 을 잃 고 도망치 던 고려 의 왕건 에게 반달 이 도주로 를 비춰 줬 다고 해 서 유래 되 었 다 . 	견훤	신라	19
결국 새뮤얼 애덤스 를 비롯 한 독립 혁명론자 들 의 주장 에 무게 를 실 어 주 어 , 보스턴 에 주둔 하 던 영국군인 들 은 철수 했 다 . 	새뮤얼 애덤스	보스턴	19
 크리스티아누 호날두 두스 산투스 아베이루 포르투갈 명예 훈장 , 엔히크 왕자 기사단 ( , 1985 년 2 월 5 일 , 푼샬 ~ ) 는 포르투갈 의 프로 축구 선수 로 , 현재 레알 마드리드 와 포르투갈 축구 국가 대표 팀 의 일원 이 다 . 	크리스티아누 호날두	푼샬	19
 조지 버나드 쇼 는 아일랜드  더블린 의 개신교 집안 에서 1 남 2 녀 가운데 막내 로 출생 하 였 다 . 	조지 버나드 쇼	더블린	19
 우에다 카나 ( , 1980 년 6 월 9 일 ~ ) 는 일본 의 성우 로 , 나라 현 이코마 시 에서 태어나 오사카 부  히가시오사카 시 에서 자랐 지만 공식 프로필 에 는 오사카 출신 으로 기록 되 어 있 다 . 	우에다 카나	히가시오사카 시	19
 우에다 카나 ( , 1980 년 6 월 9 일 ~ ) 는 일본 의 성우 로 , 나라 현  이코마 시 에서 태어나 오사카 부 히가시오사카 시 에서 자랐 지만 공식 프로필 에 는 오사카 출신 으로 기록 되 어 있 다 . 	우에다 카나	이코마 시	19
 우에다 카나 ( , 1980 년 6 월 9 일 ~ ) 는 일본 의 성우 로 , 나라 현 이코마 시 에서 태어나 오사카 부 히가시오사카 시 에서 자랐 지만 공식 프로필 에 는 오사카 출신 으로 기록 되 어 있 다 . 	우에다 카나	나라 현	19
본사 는 서울특별시  강남구 영동대로 308 ( 대치동 ) , 경기도 안양시 동안구 흥안 대로 405 ( 평촌동 ) 에 있 으며 , 공장 은 안양 본사 및 충청북 도 음성군 대소면 대풍산단 로 128 , 경기도 평택시 진위면 가곡리 , 울산광역시 울주군 삼남면 반구 대로 149 에 있 고 계열사 는 오뚜기 라면 , 오뚜기 제유 와 오뚜기 냉동식품 이 있 다 . 	강남구	경기도	19
본사 는 서울특별시  강남구 영동대로 308 ( 대치동 ) , 경기도  안양시 동안구 흥안 대로 405 ( 평촌동 ) 에 있 으며 , 공장 은 안양 본사 및 충청북 도 음성군 대소면 대풍산단 로 128 , 경기도 평택시 진위면 가곡리 , 울산광역시 울주군 삼남면 반구 대로 149 에 있 고 계열사 는 오뚜기 라면 , 오뚜기 제유 와 오뚜기 냉동식품 이 있 다 . 	강남구	안양시	19
 홍명희 는 충청북 도  괴산군 괴산읍 동부리 ( 괴산 홍범식 고가 ) 태생 이 며 , 근처 제월리 로 이주 했 다 . 	홍명희	괴산군	19
 홍명희 는 충청북도 괴산군 괴산읍 동부리 ( 괴산 홍범식 고가 ) 태생 이 며 , 근처 제월리 로 이주 했 다 . 	홍명희	충청북도	19
 홍명희 가 가족 들 을 데리 고 월북 할 당시 고향 이 자 , 선친 의 묘소 가 있 던 충청북 도  괴산군 에 있 던 그 의 가족 들 과 친척 들 은 월북자 의 가족 이 라는 이유 로 고통 을 겪 었 고 , 그 의 제수 와 계모 는 한국 전쟁 중 총살형 을 당하 였 다 . 	홍명희	괴산군	19
 홍명희 가 가족 들 을 데리 고 월북 할 당시 고향 이 자 , 선친 의 묘소 가 있 던 충청북도 괴산군 에 있 던 그 의 가족 들 과 친척 들 은 월북자 의 가족 이 라는 이유 로 고통 을 겪 었 고 , 그 의 제수 와 계모 는 한국 전쟁 중 총살형 을 당하 였 다 . 	홍명희	충청북도	19
 카지미에시 노바크 ( , 1897 년 1 월 11 일  스트리 ~ 1937 년 10 월 13 일 포즈난 ) 은 폴란드 의 여행가 , 특파원 , 사진가 이 다 . 	카지미에시 노바크	스트리	19
 조준 ( 趙浚 , 1346 년 ∼ 1405 년 ) 은 고려 말기 와 조선 초기 의 문신 ( 文臣 ) , 시 ( 詩人 ) , 무신 ( 武臣 ) , 정치 가 ( 政治家 ) 이 다 . 	조준	고려	19
 워렌 버핏 은 1930 년 8 월 30 일 네브라스카 주  오마하 에서 사업가 이 자 정치인 인 하워드 버핏 과 라일라 부부 의 세 자녀 중 둘째 로 태어났 다 . 	워렌 버핏	오마하	19
2010 년 1 월 19 일 워렌 버핏 버크셔 해서웨이 회장 과 정준양 포스코 회장 이 미국 네브래스카주  오마하 본사 에서 면담 했 으며 , 버핏 회장 은 현재 포스코 발행 주식 을 4 . 5 % 정도 를 보유 하 고 있 다 . 	워렌 버핏	오마하	19
 후세 다쓰지 ( , 1880 년 11 월 13 일 ~ 1953 년 9 월 13 일 , 미야기 현 이시노마키 시 출생 ) 는 미야기 현  이시노마키 시 출신 의 일본 의 인권 변호사 , 사회 운동가 이 다 . 	후세 다쓰지	이시노마키 시	19
 후세 다쓰지 ( , 1880 년 11 월 13 일 ~ 1953 년 9 월 13 일 , 미야기 현  이시노마키 시 출생 ) 는 미야기 현 이시노마키 시 출신 의 일본 의 인권 변호사 , 사회 운동가 이 다 . 	후세 다쓰지	이시노마키 시	19
일본 에 머무는 동안 조선 기독교인 으로서 마가 복음서 를 번역 한 문서 선교 사인 이수정 ( 李樹廷 ) 에게서 한국어 를 배우 면서 조선 에서 의 개신교 선교 를 준비 하 였 다 . 	이수정	조선	19
 채의림 은 매력 적 인 보이스 와 뛰어난 댄스 실력 , 귀여우 면서 도 섹시한 외모 로 유명 하 며 그녀 의 음악 과 패션트렌드 가 중국 , 타이완 , 싱가포르 , 동남아시아 등 아시아 전역 에 전파 돼 ‘ C - pop ’ 의 여왕 으로 불린 다 . 	채의림	타이완	19
 장 보드리야르 는 1929 년 7 월 27 일 프랑스 랭스 에서 태어났 다 . 	장 보드리야르	랭스	19
정묘호란 ( 丁卯胡亂 ) 은 조선 1627 년 ( 조선 인조 5 년 ) 에 후금 이 침입 해 일어난 전쟁 이 다 . 	조선 인조	조선	19
이 에 소현세자 는 전 주 로 피난 가 고 , 조선 인조 와 조선 조정 은 강화도 로 피난 하 였 다 . 	소현세자	조선	19
이 에 소현세자 는 전 주 로 피난 가 고 , 조선 인조 와 조선 조정 은 강화도 로 피난 하 였 다 . 	조선 인조	조선	19
평안남도 대동군 내천면 신양리 외가 에서 개신교 목사 주공삼 ( 朱孔三 ) 의 4 남 4 녀 중 차남 으로 출생 하 였 으며 , 평양직할시 본가 에서 성장 하 였 다 . 	주공삼	평양직할시	19
이전 에 는 경기도 양주시 어둔동 의 양주산성설 과 양주동 의 남방리산성설 이 대립 하 고 있 었 다 . 	양주동	경기도	19
혁명 적 인 변화 보다 는 점진 적 인 개혁 을 통한 사회 변혁 을 주장 했 던 이 협회 의 이름 은 고대 로마 의 파비우스 막시무스 장군 의 전술 에서 비롯 되 었 는데 그 는 카르타고 의 한니발 장군 의 침입 에 맞서 전면전 보다 는 질질 끄는 지구전 전술 을 구사 했 다 . 	한니발	카르타고	19
